source,instances,feature_iac_file_loc,feature_iac_file_churn,feature_files_num_normalized_resources,feature_iac_file_dependency,feature_nb_files,feature_nb_iac_files,feature_nb_noniac_files,feature_avg_files_per_commit,feature_avg_iac_files_per_commit,feature_avg_noniac_files_per_commit,feature_nb_content_sim_files,feature_nb_path_sim_files,feature_Ratio_out_of_cofiles_developers,feature_Ratio_out_of_all_developers,feature_file_nb_parameters,feature_file_nb_variables,feature_file_nb_resources,feature_file_fanin,feature_Graph_History_std_degree_centrality,feature_Graph_History_network_density,feature_Graph_History_Degree_centrality,feature_Graph_History_betweenness_centrality,feature_Graph_History_closeness_centrality,feature_Graph_ContentSimilarity_std_degree_centrality,feature_Graph_ContentSimilarity_network_density,feature_Graph_ContentSimilarity_Degree_centrality,feature_Graph_ContentSimilarity_betweenness_centrality,feature_Graph_ContentSimilarity_closeness_centrality,feature_Graph_PathSimilarity_std_degree_centrality,feature_Graph_PathSimilarity_network_density,feature_Graph_PathSimilarity_Degree_centrality,feature_Graph_PathSimilarity_betweenness_centrality,feature_Graph_PathSimilarity_closeness_centrality
puppet-openstack-integration,1179,139,16,0.03,4,48,45,3,7.12,8.88,0.25,1,50,0.17,2.6,2,9,4,0,0.51,0.44,1.32,0.01,0.74,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1180,147,10,0.03,4,48,45,3,7.11,8.47,0.26,1,50,0.17,2.6,2,9,4,0,0.51,0.44,1.32,0.01,0.74,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1181,148,1,0.03,4,48,45,3,7.12,8.91,0.26,2,50,0.17,2.6,2,9,4,0,0.51,0.43,1.32,0.03,0.75,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1182,156,20,0.03,5,48,45,3,7.14,9.39,0.25,2,50,0.17,3.25,2,9,4,0,0.51,0.43,1.32,0.03,0.75,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1183,248,20,0.02,8,47,44,3,4.09,4.9,0.12,1,50,0.21,3.2,5,4,5,0,0.51,0.44,1.29,0,0.74,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1184,250,12,0.02,8,47,44,3,4.1,5.05,0.12,1,50,0.21,3.2,5,4,5,0,0.51,0.43,1.3,0.03,0.74,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1185,262,12,0.02,8,47,44,3,4.11,5.51,0.12,1,50,0.21,3.2,6,4,5,0,0.51,0.43,1.41,0.04,0.77,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1186,252,2,0.02,8,47,44,3,4.11,5.5,0.12,1,50,0.21,3.2,5,4,5,0,0.51,0.43,1.41,0.04,0.77,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1187,282,21,0.02,9,47,44,3,4.11,5.59,0.11,1,50,0.21,3.2,7,4,5,0,0.51,0.43,1.41,0.04,0.77,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1188,279,8,0.02,8,47,44,3,4.11,5.49,0.11,1,50,0.21,4,7,4,4,0,0.51,0.43,1.41,0.04,0.77,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1189,286,19,0.01,9,47,44,3,4.11,5.45,0.11,1,50,0.22,4.25,7,4,4,0,0.51,0.43,1.41,0.04,0.77,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1190,108,10,0.03,4,46,44,2,6.27,7.94,0.09,1,50,0.16,2.4,1,0,3,0,0.51,0.44,1.26,0,0.73,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1191,108,6,0.03,4,46,44,2,6.28,8.39,0.08,3,50,0.16,2.4,1,0,3,0,0.51,0.43,1.27,0.03,0.73,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1192,109,1,0.03,4,46,44,2,6.3,9.24,0.08,3,50,0.16,2.4,1,0,3,0,0.51,0.43,1.38,0.04,0.76,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1193,111,14,0.03,5,46,44,2,6.32,9.68,0.08,3,50,0.16,3,1,0,3,0,0.51,0.43,1.38,0.04,0.76,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1194,130,22,0.03,4,46,44,2,6.69,8.42,0.18,1,50,0.18,2.6,0,0,4,0,0.51,0.44,1.26,0,0.73,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1195,130,2,0.03,4,46,44,2,6.71,8.88,0.18,1,50,0.18,2.6,0,0,4,0,0.51,0.43,1.27,0.03,0.73,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1196,132,2,0.03,4,46,44,2,6.73,9.77,0.17,1,50,0.18,2.6,0,0,4,0,0.51,0.43,1.38,0.04,0.76,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1197,139,28,0.03,6,46,44,2,6.74,9.97,0.16,1,50,0.17,3.25,0,0,4,0,0.51,0.43,1.38,0.04,0.76,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1198,41,2,0.05,13,43,40,3,7.07,10,0.57,8,7,0.05,0.8,0,0,2,0,0.51,0.44,1.18,0,0.71,0.25,0.91,1.77,0,0.89,0,1.01,2.02,0,1
puppet-openstack-integration,1199,95,10,0.02,3,46,44,2,7.32,8.92,0.08,1,50,0.12,1.8,0,4,2,0,0.51,0.44,1.26,0,0.73,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1200,96,2,0.03,4,46,44,2,7.34,9.5,0.08,3,50,0.13,2,0,0,3,0,0.51,0.43,1.27,0.03,0.73,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1201,97,1,0.03,4,46,44,2,7.37,10.63,0.07,3,50,0.13,2,0,0,3,0,0.51,0.43,1.38,0.04,0.76,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1202,99,16,0.03,5,46,44,2,7.39,11.18,0.07,3,50,0.13,2.5,0,0,3,0,0.51,0.43,1.38,0.04,0.76,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1203,72,22,0.03,1,37,32,5,8.02,8.55,0.91,1,50,0.1,1.6,5,26,2,0,0.51,0.44,1.01,0,0.66,0.25,0.91,1.89,0,0.94,0,1.01,2.02,0,1
puppet-openstack-integration,1204,74,2,0.03,1,37,32,5,8.01,8,0.92,1,50,0.12,1.8,5,28,2,0,0.51,0.44,1.01,0,0.66,0.25,0.91,1.89,0,0.94,0,1.01,2.02,0,1
puppet-openstack-integration,1205,73,3,0.03,1,37,32,5,7.99,7.54,0.85,1,50,0.12,1.8,5,27,2,0,0.51,0.44,1.01,0,0.66,0.25,0.91,1.89,0,0.94,0,1.01,2.02,0,1
puppet-openstack-integration,1206,73,2,0.03,1,37,32,5,7.98,7.14,0.79,1,50,0.12,1.8,5,27,2,0,0.51,0.44,1.01,0,0.66,0.25,0.91,1.89,0,0.94,0,1.01,2.02,0,1
puppet-openstack-integration,1207,80,6,0.03,2,37,32,5,7.97,6.8,0.73,1,50,0.12,1.8,5,30,2,0,0.51,0.44,1.01,0,0.66,0.25,0.91,1.89,0,0.94,0,1.01,2.02,0,1
puppet-openstack-integration,1208,84,5,0.03,2,37,32,5,8.01,8,0.69,1,50,0.13,2,5,33,2,0,0.51,0.43,1.19,0.03,0.7,0.25,0.91,1.89,0,0.94,0,1.01,2.02,0,1
puppet-openstack-integration,1209,118,10,0.04,4,46,44,2,7.52,9.94,0.28,1,50,0.12,2,0,0,4,0,0.51,0.44,1.26,0,0.73,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1210,118,2,0.04,4,46,44,2,7.54,10.68,0.26,1,50,0.12,2,0,0,4,0,0.51,0.43,1.27,0.03,0.73,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1211,121,3,0.04,4,46,44,2,7.58,12.15,0.25,1,50,0.12,2,0,0,4,0,0.51,0.43,1.38,0.04,0.76,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1212,122,1,0.04,4,46,44,2,7.57,11.62,0.29,1,50,0.12,2,0,0,4,0,0.51,0.43,1.38,0.04,0.76,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1213,124,14,0.04,5,46,44,2,7.59,12.27,0.27,1,50,0.12,2.5,0,0,4,0,0.51,0.43,1.38,0.04,0.76,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1214,76,8,0.07,5,41,40,1,4.8,6.38,0.15,1,50,0.08,1.2,2,1,5,0,0.51,0.44,1.12,0,0.7,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1215,84,8,0.06,5,41,40,1,4.85,8.27,0.13,1,50,0.08,1.2,3,1,5,0,0.51,0.43,1.32,0.04,0.75,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1216,69,7,0.05,4,46,44,2,8.11,10.63,0.26,1,50,0.15,2.2,0,0,3,0,0.51,0.44,1.26,0,0.73,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1217,77,10,0.04,4,46,44,2,8.11,10.35,0.25,1,50,0.15,2.2,0,0,3,0,0.51,0.44,1.26,0,0.73,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1218,77,2,0.04,4,46,44,2,8.13,11,0.24,1,50,0.15,2.2,0,0,3,0,0.51,0.43,1.27,0.03,0.73,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1219,78,1,0.04,4,46,44,2,8.16,12.32,0.23,1,50,0.15,2.2,0,0,3,0,0.51,0.43,1.38,0.04,0.76,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1220,80,14,0.04,5,46,44,2,8.18,12.91,0.22,1,50,0.14,2.75,0,0,3,0,0.51,0.43,1.38,0.04,0.76,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1221,49,24,0.12,3,42,40,2,6,8.83,1,1,50,0.06,1,0,4,5,0,0.51,0.44,1.15,0,0.7,0.25,0.91,1.98,0,0.98,0,1.01,2.02,0,1
puppet-openstack-integration,1222,94,5,0.02,7,46,44,2,7.74,10.53,0.2,1,50,0.14,2,0,0,2,0,0.51,0.44,1.26,0,0.73,0.25,0.91,1.98,0,0.98,0,1.01,2.02,0,1
puppet-openstack-integration,1223,102,12,0.02,7,46,44,2,7.73,10.19,0.19,1,50,0.14,2,0,0,2,0,0.51,0.44,1.26,0,0.73,0.25,0.91,1.98,0,0.98,0,1.01,2.02,0,1
puppet-openstack-integration,1224,102,2,0.02,7,46,44,2,7.76,11,0.18,1,50,0.14,2,0,0,2,0,0.51,0.43,1.27,0.03,0.73,0.25,0.91,1.98,0,0.98,0,1.01,2.02,0,1
puppet-openstack-integration,1225,110,1,0.02,7,46,44,2,7.79,12,0.16,1,50,0.15,2.2,0,1,2,0,0.51,0.43,1.38,0.04,0.76,0.25,0.91,1.98,0,0.98,0,1.01,2.02,0,1
puppet-openstack-integration,1226,112,16,0.03,8,46,44,2,7.82,12.7,0.15,1,50,0.15,2.75,0,1,3,0,0.51,0.43,1.38,0.04,0.76,0.25,0.91,1.98,0,0.98,0,1.01,2.02,0,1
puppet-openstack-integration,1227,157,5,0.04,3,44,40,4,2.96,3.54,0.31,1,50,0.13,2,3,7,5,0,0.51,0.44,1.21,0,0.72,0.25,0.91,1.98,0,0.98,0,1.01,2.02,0,1
puppet-openstack-integration,1228,157,2,0.04,3,44,40,4,2.96,3.48,0.48,1,50,0.12,2,3,7,5,0,0.51,0.44,1.26,0.01,0.73,0.25,0.91,1.98,0,0.98,0,1.01,2.02,0,1
puppet-openstack-integration,1229,194,44,0.03,3,44,40,4,2.99,4.42,0.42,1,50,0.12,2.5,5,9,5,0,0.51,0.43,1.46,0.05,0.79,0.25,0.91,1.98,0,0.98,0,1.01,2.02,0,1
puppet-openstack-integration,1230,50,3,0.04,3,44,43,1,7.87,11.88,0.25,1,50,0.07,1,0,0,2,0,0.51,0.44,1.21,0,0.72,0.25,0.91,2,0,0.99,0,1.01,2.02,0,1
puppet-openstack-integration,1231,56,14,0.04,2,44,43,1,7.86,11.11,0.22,1,50,0.07,1,0,0,2,0,0.51,0.44,1.21,0,0.72,0.25,0.91,2,0,0.99,0,1.01,2.02,0,1
puppet-openstack-integration,1232,58,10,0.04,3,44,43,1,7.84,10.2,0.2,1,50,0.07,1,0,0,2,0,0.51,0.44,1.21,0,0.72,0.25,0.91,2,0,0.99,0,1.01,2.02,0,1
puppet-openstack-integration,1233,64,4,0.03,2,44,43,1,7.89,11.45,0.18,1,50,0.08,1.2,0,0,2,0,0.51,0.43,1.22,0.03,0.72,0.25,0.91,2,0,0.99,0,1.01,2.02,0,1
puppet-openstack-integration,1234,77,19,0.04,3,44,43,1,7.98,13.83,0.17,1,50,0.08,1.2,0,0,3,0,0.51,0.43,1.32,0.04,0.75,0.25,0.91,2,0,0.99,0,1.01,2.02,0,1
puppet-openstack-integration,1235,78,1,0.04,3,44,43,1,7.96,12.92,0.15,1,50,0.08,1.2,0,0,3,0,0.51,0.43,1.32,0.04,0.75,0.25,0.91,2,0,0.99,0,1.01,2.02,0,1
puppet-openstack-integration,1236,80,14,0.04,4,44,43,1,8.01,13.86,0.14,1,50,0.08,1.5,0,0,3,0,0.51,0.43,1.35,0.04,0.76,0.25,0.91,2,0,0.99,0,1.01,2.02,0,1
puppet-openstack-integration,1237,350,6,0.01,3,63,46,17,4.02,3.78,0.98,1,50,0.27,4.4,36,12,4,0,0.51,0.44,1.73,0.14,0.88,0.25,0.91,1.93,0,0.96,0,1.01,2.02,0,1
puppet-openstack-integration,1238,358,14,0.01,3,63,46,17,4.02,3.71,0.96,1,50,0.27,4.4,38,10,4,0,0.51,0.44,1.73,0.14,0.88,0.25,0.91,1.93,0,0.96,0,1.01,2.02,0,1
puppet-openstack-integration,1239,365,9,0.01,3,63,46,17,4.02,3.7,0.96,1,50,0.27,4.4,38,10,4,0,0.51,0.43,1.73,0.16,0.88,0.25,0.91,1.93,0,0.96,0,1.01,2.02,0,1
puppet-openstack-integration,1240,370,4,0.01,3,63,46,17,4.01,3.6,0.93,1,50,0.27,4.4,38,10,4,0,0.51,0.43,1.73,0.16,0.88,0.25,0.91,1.93,0,0.96,0,1.01,2.02,0,1
puppet-openstack-integration,1241,367,1,0.01,3,63,46,17,4.01,3.57,0.92,1,50,0.27,4.4,38,10,4,0,0.51,0.43,1.73,0.16,0.88,0.25,0.91,1.93,0,0.96,0,1.01,2.02,0,1
puppet-openstack-integration,1242,371,6,0.01,3,63,46,17,4.01,3.55,0.92,1,50,0.27,4.4,38,10,5,0,0.51,0.43,1.73,0.16,0.88,0.25,0.91,1.93,0,0.96,0,1.01,2.02,0,1
puppet-openstack-integration,1243,374,5,0.01,3,63,46,17,4.03,4.13,0.9,1,50,0.27,4.4,38,10,5,0,0.51,0.43,1.78,0.18,0.9,0.25,0.91,1.93,0,0.96,0,1.01,2.02,0,1
puppet-openstack-integration,1244,374,2,0.01,3,63,46,17,4.03,4.12,0.89,1,50,0.27,4.4,38,10,5,0,0.51,0.43,1.78,0.18,0.9,0.25,0.91,1.93,0,0.96,0,1.01,2.02,0,1
puppet-openstack-integration,1245,14,2,0.08,3,4,4,0,2.8,2.33,0,2,50,0.03,0.2,0,0,1,0,0.51,0.44,0.11,0,0.48,0.25,0.91,1.49,0,0.79,0,1.01,2.02,0,1
puppet-openstack-integration,1246,9,1,0.12,2,45,41,4,4.91,6,1.18,1,50,0.08,1.4,0,0,1,0,0.51,0.44,1.23,0,0.72,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1247,30,27,0.07,3,45,41,4,4.9,5.67,1.08,1,50,0.08,1.4,0,2,2,0,0.51,0.44,1.23,0,0.72,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1248,157,2,0.02,5,58,42,16,1.77,1.47,0.5,1,50,0.18,3.2,3,19,3,0,0.51,0.44,1.59,0.09,0.83,0.25,0.91,1.93,0,0.96,0,1.01,2.02,0,1
puppet-openstack-integration,1249,166,4,0.02,5,58,42,16,1.77,1.47,0.51,1,50,0.18,3.2,4,20,3,0,0.51,0.44,1.59,0.09,0.83,0.25,0.91,1.93,0,0.96,0,1.01,2.02,0,1
puppet-openstack-integration,1250,147,26,0.02,5,58,42,16,1.77,1.47,0.56,1,50,0.18,3.2,2,19,3,0,0.51,0.43,1.62,0.12,0.84,0.25,0.91,1.93,0,0.96,0,1.01,2.02,0,1
puppet-openstack-integration,1251,152,6,0.02,5,58,42,16,1.77,1.47,0.56,1,50,0.18,3.2,2,21,3,0,0.51,0.43,1.62,0.12,0.84,0.25,0.91,1.93,0,0.96,0,1.01,2.02,0,1
puppet-openstack-integration,1252,152,44,0.02,5,58,42,16,1.77,1.47,0.59,1,50,0.18,3.2,2,21,3,0,0.51,0.43,1.62,0.12,0.84,0.25,0.91,1.93,0,0.96,0,1.01,2.02,0,1
puppet-openstack-integration,1253,72,5,0.03,4,44,43,1,5.72,8.07,0.13,1,50,0.12,1.8,0,0,2,0,0.51,0.44,1.21,0,0.72,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1254,81,11,0.03,4,44,43,1,5.72,7.88,0.12,1,50,0.12,1.8,0,0,2,0,0.51,0.44,1.21,0,0.72,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1255,85,4,0.02,4,44,43,1,5.74,8.39,0.11,1,50,0.12,1.8,0,0,2,0,0.51,0.43,1.22,0.03,0.72,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1256,85,2,0.02,4,44,43,1,5.79,10.05,0.11,1,50,0.12,1.8,0,0,2,0,0.51,0.43,1.32,0.04,0.75,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1257,86,17,0.04,5,44,43,1,5.82,10.85,0.1,1,50,0.12,2.25,0,0,3,0,0.51,0.43,1.35,0.04,0.76,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1258,23,4,0.05,0,31,30,1,14.02,14.2,0.6,1,50,0.03,0.4,0,10,1,0,0.51,0.44,0.85,0,0.62,0.25,0.91,1.86,0,0.93,0,1.01,2.02,0,1
puppet-openstack-integration,1259,23,4,0.05,0,31,30,1,14.02,12.17,2.33,1,50,0.03,0.4,0,10,1,0,0.51,0.43,1.16,0.06,0.7,0.25,0.91,1.86,0,0.93,0,1.01,2.02,0,1
puppet-openstack-integration,1260,25,2,0.04,0,31,30,1,14.16,16.14,2,1,50,0.03,0.4,0,12,1,0,0.51,0.42,1.47,0.1,0.79,0.25,0.91,1.86,0,0.93,0,1.01,2.02,0,1
puppet-openstack-integration,1261,132,10,0.02,4,46,44,2,7.13,9.22,0.07,1,50,0.18,2.6,1,4,3,0,0.51,0.44,1.26,0,0.73,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1262,132,6,0.02,4,46,44,2,7.15,9.75,0.07,5,50,0.18,2.6,1,4,3,0,0.51,0.43,1.27,0.03,0.73,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1263,133,1,0.02,4,46,44,2,7.17,10.79,0.07,5,50,0.18,2.6,1,4,3,0,0.51,0.43,1.38,0.04,0.76,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1264,135,18,0.02,5,46,44,2,7.19,11.3,0.07,5,50,0.17,3.25,1,4,3,0,0.51,0.43,1.38,0.04,0.76,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1265,98,3,0.04,6,45,43,2,5.39,6.96,0.28,1,50,0.15,2.4,0,0,3,0,0.51,0.44,1.23,0.01,0.72,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1266,106,10,0.03,6,45,43,2,5.39,6.85,0.27,1,50,0.15,2.4,0,0,3,0,0.51,0.44,1.23,0.01,0.72,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1267,108,6,0.03,6,45,43,2,5.4,7.48,0.26,1,50,0.15,2.4,0,0,3,0,0.51,0.43,1.24,0.03,0.73,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1268,106,2,0.03,6,45,43,2,5.4,7.29,0.29,1,50,0.15,2.4,0,0,3,0,0.51,0.43,1.24,0.03,0.73,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1269,109,1,0.03,6,45,43,2,5.43,8.41,0.28,1,50,0.15,2.4,0,0,3,0,0.51,0.43,1.35,0.04,0.76,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1270,111,16,0.03,7,45,43,2,5.45,9,0.27,1,50,0.15,3,0,0,3,0,0.51,0.43,1.38,0.04,0.76,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1271,124,10,0.03,4,46,44,2,7.04,9.07,0.07,1,50,0.19,2.8,1,2,3,0,0.51,0.44,1.26,0,0.73,0.25,0.91,2,0,0.99,0,1.01,2.02,0,1
puppet-openstack-integration,1272,124,6,0.03,4,46,44,2,7.06,9.57,0.07,1,50,0.19,2.8,1,2,3,0,0.51,0.43,1.27,0.03,0.73,0.25,0.91,2,0,0.99,0,1.01,2.02,0,1
puppet-openstack-integration,1273,125,1,0.03,4,46,44,2,7.08,10.55,0.06,1,50,0.19,2.8,1,2,3,0,0.51,0.43,1.38,0.04,0.76,0.25,0.91,2,0,0.99,0,1.01,2.02,0,1
puppet-openstack-integration,1274,118,14,0.03,5,46,44,2,7.09,10.73,0.06,1,50,0.18,3.5,1,0,3,0,0.51,0.43,1.38,0.04,0.76,0.25,0.91,2,0,0.99,0,1.01,2.02,0,1
puppet-openstack-integration,1275,109,2,0.02,13,53,45,8,3.44,3.51,0.47,7,49,0.26,4.4,2,11,2,0,0.51,0.44,1.45,0.03,0.78,0.25,0.91,1.84,0,0.92,0,1.01,2.02,0,1
puppet-openstack-integration,1276,109,8,0.02,13,53,45,8,3.44,3.51,0.47,9,49,0.26,4.4,2,11,2,0,0.51,0.44,1.45,0.03,0.78,0.25,0.91,1.84,0,0.92,0,1.01,2.02,0,1
puppet-openstack-integration,1277,110,1,0.02,13,53,45,8,3.45,3.9,0.46,13,49,0.26,4.4,2,11,2,0,0.51,0.43,1.54,0.06,0.81,0.25,0.91,1.84,0,0.92,0,1.01,2.02,0,1
puppet-openstack-integration,1278,104,1,0.02,13,53,45,8,3.45,3.87,0.45,13,49,0.26,4.4,1,8,2,0,0.51,0.43,1.54,0.06,0.81,0.25,0.91,1.84,0,0.92,0,1.01,2.02,0,1
puppet-openstack-integration,1279,60,8,0.07,5,43,41,2,12.77,21,0.67,1,50,0.04,0.6,1,0,4,0,0.51,0.44,1.18,0,0.71,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1280,115,10,0.02,3,26,24,2,8.15,10,0.6,1,50,0.03,0.4,1,5,2,0,0.51,0.44,0.71,0,0.6,0.25,0.91,2,0,0.99,0,1.01,2.02,0,1
puppet-openstack-integration,1281,115,2,0.02,3,26,24,2,8.22,12.33,0.5,2,50,0.03,0.4,1,5,2,0,0.51,0.43,0.76,0.03,0.61,0.25,0.91,2,0,0.99,0,1.01,2.02,0,1
puppet-openstack-integration,1282,116,1,0.02,3,26,24,2,8.36,16.29,0.43,2,50,0.02,0.4,1,5,2,0,0.51,0.43,1.16,0.04,0.7,0.25,0.91,2,0,0.99,0,1.01,2.02,0,1
puppet-openstack-integration,1283,118,14,0.02,4,26,24,2,8.43,17.5,0.38,2,50,0.02,0.5,1,5,2,0,0.51,0.43,1.19,0.04,0.71,0.25,0.91,2,0,0.99,0,1.01,2.02,0,1
puppet-openstack-integration,1284,86,8,0.04,8,9,6,3,3.73,3,1,7,49,0.04,0.4,1,8,3,0,0.51,0.44,0.25,0,0.53,0.25,0.91,1.91,0,0.95,0,1.01,2.02,0,1
puppet-openstack-integration,1285,10,2,0.25,0,8,7,1,2.23,2.1,0.3,1,50,0.05,0.6,0,0,2,0,0.51,0.44,0.22,0,0.52,0.25,0.91,1.77,0,0.89,0,1.01,2.02,0,1
puppet-openstack-integration,1286,50,2,0.07,2,43,42,1,12.88,18.75,1,1,44,0.03,0.4,2,4,3,0,0.51,0.44,1.18,0,0.71,0.25,0.91,1.93,0,0.96,0,1.01,2.02,0,1
puppet-openstack-integration,1287,96,10,0.03,4,46,44,2,6.78,8.78,0.22,1,50,0.16,2.4,0,0,3,0,0.51,0.44,1.26,0,0.73,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1288,96,2,0.03,4,46,44,2,6.8,9.58,0.21,5,50,0.16,2.4,0,0,3,0,0.51,0.43,1.27,0.03,0.73,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1289,97,1,0.03,4,46,44,2,6.84,10.62,0.19,5,50,0.16,2.4,0,0,3,0,0.51,0.43,1.38,0.04,0.76,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1290,100,18,0.03,5,46,44,2,6.86,11.32,0.18,5,50,0.16,3,0,0,3,0,0.51,0.43,1.38,0.04,0.76,0.25,0.91,1.95,0,0.97,0,1.01,2.02,0,1
puppet-openstack-integration,1291,111,6,0.03,5,46,41,5,5.56,6.69,0.38,1,50,0.18,3,3,2,3,0,0.51,0.44,1.26,0,0.73,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1292,112,1,0.03,5,46,41,5,5.56,6.55,0.36,1,50,0.17,3.75,3,2,3,0,0.51,0.44,1.26,0,0.73,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1293,63,1,0.05,8,45,43,2,9.23,11.9,0.3,1,50,0.05,0.8,0,0,3,0,0.51,0.44,1.23,0,0.72,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1294,70,10,0.05,7,45,43,2,9.21,10.91,0.36,1,50,0.05,0.8,0,0,3,0,0.51,0.44,1.26,0,0.73,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1295,71,6,0.05,8,45,43,2,9.25,12,0.33,1,50,0.05,0.8,0,0,3,0,0.51,0.43,1.27,0.03,0.73,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1296,72,1,0.05,8,45,43,2,9.32,14.15,0.31,1,50,0.05,0.8,0,0,3,0,0.51,0.43,1.38,0.04,0.76,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1297,74,14,0.04,9,45,43,2,9.36,15,0.29,1,50,0.05,1,0,0,3,0,0.51,0.43,1.41,0.04,0.77,0.25,0.91,2.02,0,1,0,1.01,2.02,0,1
puppet-openstack-integration,1298,77,3,0.03,13,13,8,5,4.62,3.75,1.25,7,49,0.03,0.4,0,4,2,0,0.51,0.44,0.36,0,0.54,0.25,0.91,1.79,0,0.9,0,1.01,2.02,0,1
